text,label
Fiquei a tarde toda com as minhas amiugas (os) lindos e o lindo do Luís! :D,1
UAU!!!... Fundação leiloa duas unidades cromadas do Audi R8 Spyder ~http  #G1,1
Que bosta; vão ficar com ps vita. Pessoal da sony tá ruim para nomes.,-1
Parabéns!! RT: @user Alphaville SJC é nosso! Vamos fazer a campanha de incentivo. A campanha de mercado ficou com a Eugênio.,1
QUERO VÊ QUAL VAI SER A PROXIMA MENTIRA QUE VAI ROLA AKI ; PRA TENTAREM GANHAR MAIS FOLLOWERS =/,-1
Passando para ver os TT' s e sentido inveja do celular top do meu irmão. Samsung andróide,-1
melhor dizendo... eu sou feia né,-1
SamueL falando que eu faço mt falta! cute *-* &+ disse que essa música ele ouve e lembra de mim.. ~http ,1
Que bom que as aulas começam quarta! Porque ai; são só 3 dias de aula! HSAUHSUAHSUHA,1
Xinga o Justin Barbie mas usa um nike igual ao dele #FAIL (@pecesiqueira live on ~http ),-1
naum eh possivel q naum tenha nenhum amigo disponivel p tomar uma breja,-1
PRAIAAAAAAAAAAAAA...muuuuito sol; muito calor; churras...isso q eh vida.,1
a segunda morreu achatada contra o assoalho; a terceira caiu na tua mão. E foi a que mais doeu !,-1
foi só eu ou o juiz hj deu uma forcinha de novo??? Fágner era claramente para ter sido expulso; além de um penal não marcado no Dinei!,-1
Eu gostei de um vídeo do YouTube ~http ,1
diazinhoo chato !,-1
Excelente ideia para o natal! Presentei seu amor com a mais nova fragância masculina da Gucci Sport Pour Homme  ~http,1
Hj o Mario completa 30 anos  uns dos icones da Nintendo que nasceu em 1981 e hj completa 30 anos #HappyBirthdayMario,1
#Sigam @user A maior e melhor festa de colégios do Brasil! +11,1
#Logomarca com nome novo ; criada e enviada! um trabalho a menos! rs,1
Até Agora Nenhuma Surpresa na Conferencia da Microsoft #e3 .;,-1
É cada coisa... muitaa saudade da época que restart era o botão do Nintendo !! :/,1
Você é sempre chato assim ou só quando esta acordado????,-1
Haha; o engraçado é que por enquanto quem tem mais cupons; dos que cliquei; sou eu!!!,1
Meu msn tah uma merd@; nem vou me estressar!!!,-1
Nossa dormi em um dia de chuva como o de hoje não tem preço ;x,1
acessando o twitter no meu nintendo dsi. uhu! vo assisti @user,1
Boa noiite Fiel! ;) #CorinthiansIsBiggerThanCNN @user,1
Jesus como é bom Te Ter comigo;eu Te Amo mais do eu mesma possa imaginar!Meu Lindo sou totalmente dependente de Ti..,1
Photo: › Pessoas dramáticas me irritam profundamente. Mas sou a pior que já conheci. › › Prefira Borboletas ~http ,-1
'Não corrigimos falhas menores para não danificar o produto'; diz Microsoft ~http  #G1 || Explica isso pro cliente #soudev,-1
Mais eu sei q nos podemos chegar a minha meta de hoje né ?? então minhas coloridas(os) sigam e indiquem :D,1
Hoje passei o intervalo inteirinho com a @user ! &gt;.&lt;,1
Sabe a música do tumblr da @user ? é muito linda! haha,1
obrigado @user,1
O melhor cheiro; é o cheiro que fica na sua roupa depois de você ter abraçado alguém que você gosta muito.,1
ai gente eu to tão feliz; finalmente eu passei na recuperção,1
Esse final tem outra etapa do circuito adidas ... vamos que vamos ...,1
a Paris Hilton tem algum tipo de sentimento? pq ela está sempre com a mesma expressão!!!!!!!!!!!!!!!!!!!!!!!!!!,-1
Preparando para segunda feira... Evento Microsoft - Serviço mais Software especial AZURE!!! Microsoft São Paulo.,1
Hoje tive o prazer de conhecer o @user aqui no Audi DTCC; grande piloto e excelente pessoa.,1
Eu queroooooooooooooo. *-* RT:. @user  O Boné Nike do Centenário ficou irado! ~http ,1
MP3 já está pela 2 vez na assistência técnica há 23 dias. Pergunta: Caso seja a situação de substituição; a Sony n poderia já ter feito?,-1
Acabei de lembrar da festa linda do @user a base de valesca.  Final dos tempos . kkkk,1
Vontade de jogar Super Nintendo =p,1
hoje eu estou boladao,-1
Kkkkkkkkkk a Nintendo mostrou o WiiU; foi poir q vê a vó pelada !,-1
a bateria do meu nintendo ta acababando tenho que sair.TCHAU GENTE,-1
aaaaaaaaaaaaaaaaaaaaah que merda!  Ainda tenho mais uma aula; hj a noite ...,-1
Ah! @user; o mundo vai acabar e eu nem casei ainda; viu!#querosairdocatitó,-1
a Samsung é melhor #propagandasemfrescura,1
BOM DIA!!! Hj é sexta! Amanhã chega visitas ilustres; prima Nike e amiga Cely. Bom d+!!!,1
Eu gostei de um vídeo do YouTube -- Conheça o portátil Nintendo 3DS (Pt - Br) ~http,1
eu ganhei um celular novo w20 sony ericson,1
Jogando donkey kong!! Nossa; tirei meu super nintendo do bau!!,1
Acordei de mau humor. Vou malhar pra melhorar. Até mais tarde; twitter.,-1
e o NIKE ROSA que minha mamis comprou pra ela; MORRI DURA ! Lindissímo; quero ele pra mim :(,1
parabéns a sony por estar chegando a loja playstation no brasil. espero que o brasileiro saiba dar valor. reclama que não tem nada,1
sou mário; no nintendo eu esculacho; no super ou no 64; eu eu tenho o yoshi kkkkkkkkk.,1
boooa tarde!,1
Tem um gato da minha vizinha que quando ele me vê ele corre !!! séra que soou tão feio ???,-1
Meeeeeeeeeeu Deus ; como ta friiiiiiiiiio :s,-1
E também estou muito ansiosa para que chegue logo dezembro pra que minha amiigah Lays chegue logo to morrendo de saudades (L)♥,1
#bigfollow VIP e EXPRESSO; muito barato mesmo: ~http ,1
AH! Minha fessora de pilates disse que eu melhoei sessenta por cento desde a primeira aula...detalhe que essa foi a terceira! =D,1
eu ja estourava minhas contas normalmente! Eu nao quero pensar em como vai vir! medo!,-1
